2023-04-19 11:37:53,494:INFO:Row: ['uniform', '1000', '0', '28.77443105'], Mean: 14.425891212958177, Standard deviation: 8.265355383213688, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,297:INFO:Row: ['weibull', '1000', '0.353347266', ''], Mean: 5.3152979686201, Standard deviation: 23.244216263196893, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,297:INFO:Row: ['normal', '100000', '35.72367767', '8.349323224'], Mean: 35.761711750867754, Standard deviation: 8.367467997887845, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,297:INFO:Row: ['uniform', '10000', '0', '8.204427855'], Mean: 4.107686024563186, Standard deviation: 2.3579563301463384, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,313:INFO:Row: ['poisson', '1000', '17', ''], Mean: 17.035, Standard deviation: 4.167946136888048, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,313:INFO:Row: ['weibull', '100000', '0.605743261', ''], Mean: 1.4872756210472906, Standard deviation: 2.5544194763151693, Time elapsed: 0.000160 seconds
2023-04-19 11:38:08,313:INFO:Row: ['binomial', '1000', '875', '0.060478021'], Mean: 53.159, Standard deviation: 7.103922789557894, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,313:INFO:Row: ['normal', '1000', '34.36016388', '29.41069703'], Mean: 33.15744458999952, Standard deviation: 27.541886795240284, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,313:INFO:Row: ['weibull', '100000', '0.334104033', ''], Mean: 6.007827217677276, Standard deviation: 26.66680284877914, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,313:INFO:Row: ['binomial', '1000', '876', '0.432968225'], Mean: 379.388, Standard deviation: 14.689365404945171, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,313:INFO:Row: ['weibull', '100000', '0.834664174', ''], Mean: 1.1034958985648906, Standard deviation: 1.3271224142984142, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,313:INFO:Row: ['binomial', '10000', '152', '0.707790286'], Mean: 107.6229, Standard deviation: 5.652353102027509, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,313:INFO:Row: ['uniform', '100000', '0', '16.25660955'], Mean: 8.134787163444182, Standard deviation: 4.697502000387262, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,329:INFO:Row: ['weibull', '100000', '0.805375258', ''], Mean: 1.1289114124729949, Standard deviation: 1.4143739263627797, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,329:INFO:Row: ['normal', '1000', '38.40362898', '42.84856524'], Mean: 38.50473901829269, Standard deviation: 44.271856348823256, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,329:INFO:Row: ['normal', '100000', '61.2464435', '2.023108166'], Mean: 61.24828352386155, Standard deviation: 2.026673771790766, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,329:INFO:Row: ['binomial', '10000', '309', '0.887131919'], Mean: 274.0731, Standard deviation: 5.649438590691999, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,329:INFO:Row: ['binomial', '1000', '507', '0.389231123'], Mean: 197.177, Standard deviation: 10.604983309746414, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,329:INFO:Row: ['normal', '100000', '18.90537253', '22.62565436'], Mean: 18.844516564329357, Standard deviation: 22.74354053641955, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,329:INFO:Row: ['binomial', '10000', '554', '0.466429502'], Mean: 258.2861, Standard deviation: 11.754873320882705, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,329:INFO:Row: ['weibull', '100000', '0.476007064', ''], Mean: 2.1717356817438205, Standard deviation: 5.119019924848651, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,345:INFO:Row: ['binomial', '100000', '84', '0.133895038'], Mean: 11.26429, Standard deviation: 3.1136635649825752, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,345:INFO:Row: ['weibull', '10000', '0.207066022', ''], Mean: 97.36288746362392, Standard deviation: 1408.6383266625378, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,345:INFO:Row: ['normal', '100000', '92.65005681', '45.67524172'], Mean: 92.937631670821, Standard deviation: 45.76298636475275, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,361:INFO:Row: ['binomial', '100000', '177', '0.845808314'], Mean: 149.72395, Standard deviation: 4.8107511261236535, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,361:INFO:Row: ['uniform', '100000', '0', '4.618178026'], Mean: 2.3120829488428365, Standard deviation: 1.3342886728313588, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,361:INFO:Row: ['uniform', '100000', '0', '7.204433912'], Mean: 3.611189512297756, Standard deviation: 2.0802256963221915, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,361:INFO:Row: ['uniform', '100000', '0', '10.5198625'], Mean: 5.2555093332568905, Standard deviation: 3.039045267657711, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,377:INFO:Row: ['normal', '10000', '24.42686325', '6.013814048'], Mean: 24.395483731261542, Standard deviation: 5.979767811544651, Time elapsed: 0.015877 seconds
2023-04-19 11:38:08,377:INFO:Row: ['weibull', '1000', '0.406688857', ''], Mean: 3.3716405650627412, Standard deviation: 10.223063565376595, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,377:INFO:Row: ['normal', '10000', '80.08010112', '1.449424737'], Mean: 80.06279864558265, Standard deviation: 1.4299050678380834, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,377:INFO:Row: ['normal', '10000', '45.22895888', '22.49704292'], Mean: 44.83135967485959, Standard deviation: 22.50707644107728, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,377:INFO:Row: ['weibull', '1000', '0.250521612', ''], Mean: 15.998414846702314, Standard deviation: 76.10682928788003, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,377:INFO:Row: ['binomial', '1000', '225', '0.731078675'], Mean: 164.494, Standard deviation: 6.792640429170382, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,382:INFO:Row: ['uniform', '10000', '0', '36.05481953'], Mean: 17.931534186374176, Standard deviation: 10.410135498307397, Time elapsed: 0.005235 seconds
2023-04-19 11:38:08,382:INFO:Row: ['uniform', '10000', '0', '3.888008716'], Mean: 1.9496512669191288, Standard deviation: 1.1148985105261306, Time elapsed: 0.005235 seconds
2023-04-19 11:38:08,382:INFO:Row: ['poisson', '100000', '66', ''], Mean: 65.96376, Standard deviation: 8.126828819558094, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['poisson', '1000', '7', ''], Mean: 7.018, Standard deviation: 2.669396186406207, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['uniform', '1000', '0', '24.71875373'], Mean: 12.585272830929899, Standard deviation: 7.145415063548097, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['weibull', '100000', '0.933158392', ''], Mean: 1.0322372338802905, Standard deviation: 1.1057225170694416, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['normal', '100000', '39.19462888', '19.49864203'], Mean: 39.26015486782723, Standard deviation: 19.55266163845958, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['normal', '10000', '84.34852303', '34.26772878'], Mean: 85.15017405537074, Standard deviation: 33.978003392959415, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['binomial', '1000', '221', '0.679418174'], Mean: 149.867, Standard deviation: 7.147678714100124, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['normal', '1000', '83.47883826', '41.17754972'], Mean: 82.81089012494442, Standard deviation: 41.447027319449866, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['uniform', '10000', '0', '4.227445812'], Mean: 2.1135717045264344, Standard deviation: 1.2154921653674438, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['uniform', '1000', '0', '25.29503886'], Mean: 12.434846470308957, Standard deviation: 7.537615824844543, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['poisson', '1000', '68', ''], Mean: 67.995, Standard deviation: 8.28220834077482, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['weibull', '100000', '0.664022525', ''], Mean: 1.3372357203763203, Standard deviation: 2.061264357944511, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['normal', '1000', '64.27123276', '29.17034099'], Mean: 64.46623655773648, Standard deviation: 29.21811479379003, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,398:INFO:Row: ['binomial', '10000', '456', '0.409276719'], Mean: 186.7551, Standard deviation: 10.48417493129526, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['normal', '1000', '50.42953761', '17.60995356'], Mean: 49.98954336210249, Standard deviation: 17.56421544020486, Time elapsed: 0.000584 seconds
2023-04-19 11:38:08,414:INFO:Row: ['uniform', '1000', '0', '16.76543558'], Mean: 8.359797660823412, Standard deviation: 4.764978468332907, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['poisson', '1000', '5', ''], Mean: 4.841, Standard deviation: 2.211723083932525, Time elapsed: 0.016359 seconds
2023-04-19 11:38:08,414:INFO:Row: ['normal', '10000', '30.2475727', '8.540046468'], Mean: 30.2132835213101, Standard deviation: 8.48203346226232, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['uniform', '100000', '0', '8.517084267'], Mean: 4.2627038942945035, Standard deviation: 2.457094327575497, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['weibull', '10000', '0.164344677', ''], Mean: 970.8359132403556, Standard deviation: 31366.371922670558, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['normal', '1000', '46.11538253', '4.709718387'], Mean: 46.08236982692083, Standard deviation: 4.639484942648397, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['normal', '10000', '22.46684831', '18.90276837'], Mean: 22.478174151546725, Standard deviation: 18.82135049821636, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['normal', '100000', '24.02448065', '39.24113373'], Mean: 23.96103194488415, Standard deviation: 39.30195157090258, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['poisson', '1000', '36', ''], Mean: 36.054, Standard deviation: 6.266983644465653, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['uniform', '10000', '0', '6.603183048'], Mean: 3.313185195526982, Standard deviation: 1.8962362677831759, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['uniform', '1000', '0', '40.05211714'], Mean: 20.311829837905382, Standard deviation: 11.52680680519735, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['binomial', '1000', '409', '0.683321057'], Mean: 279.68, Standard deviation: 8.952965988989348, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['uniform', '100000', '0', '25.56516166'], Mean: 12.838481301142576, Standard deviation: 7.387370904269845, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['binomial', '1000', '359', '0.300438153'], Mean: 108.431, Standard deviation: 8.796319628117205, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,414:INFO:Row: ['uniform', '1000', '0', '2.974138751'], Mean: 1.5070501337081004, Standard deviation: 0.8594101483039163, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,425:INFO:Row: ['weibull', '1000', '0.397384577', ''], Mean: 3.490359556520845, Standard deviation: 10.502892003726418, Time elapsed: 0.011187 seconds
2023-04-19 11:38:08,425:INFO:Row: ['binomial', '1000', '206', '0.918433138'], Mean: 189.255, Standard deviation: 3.9597948179167055, Time elapsed: 0.011187 seconds
2023-04-19 11:38:08,427:INFO:Row: ['uniform', '10000', '0', '23.36014328'], Mean: 11.650731469264008, Standard deviation: 6.747082115723604, Time elapsed: 0.001138 seconds
2023-04-19 11:38:08,427:INFO:Row: ['uniform', '100000', '0', '23.49169153'], Mean: 11.744955716587063, Standard deviation: 6.790344819862481, Time elapsed: 0.001138 seconds
2023-04-19 11:38:08,427:INFO:Row: ['binomial', '1000', '749', '0.254547455'], Mean: 190.729, Standard deviation: 11.523348428299824, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['uniform', '10000', '0', '1.982433966'], Mean: 0.9855112193590432, Standard deviation: 0.576002913913645, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['poisson', '10000', '17', ''], Mean: 16.9506, Standard deviation: 4.10557665133657, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['normal', '1000', '34.2088085', '22.77275777'], Mean: 33.6842697098645, Standard deviation: 22.2093699351376, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['weibull', '1000', '0.303975509', ''], Mean: 11.647041428310429, Standard deviation: 60.23423223404938, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['uniform', '100000', '0', '2.524774748'], Mean: 1.2594705985140187, Standard deviation: 0.7288676920954876, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['normal', '10000', '15.09542377', '17.62265024'], Mean: 14.850360656929086, Standard deviation: 17.645442105269417, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['normal', '10000', '57.30503225', '3.532701978'], Mean: 57.30860857204164, Standard deviation: 3.5465131775773893, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['uniform', '10000', '0', '44.78982907'], Mean: 22.556915251356077, Standard deviation: 12.842512981291078, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['binomial', '100000', '121', '0.328711334'], Mean: 39.77561, Standard deviation: 5.165425357886803, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,427:INFO:Row: ['uniform', '1000', '0', '20.54654256'], Mean: 10.119698164395814, Standard deviation: 5.83329243687844, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['uniform', '1000', '0', '43.49184816'], Mean: 21.761575651559127, Standard deviation: 12.749591907325055, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['normal', '100000', '84.96138821', '35.34644681'], Mean: 84.72996937433015, Standard deviation: 35.34883236004127, Time elapsed: 0.015748 seconds
2023-04-19 11:38:08,443:INFO:Row: ['weibull', '10000', '0.094444844', ''], Mean: 5519130.005328602, Standard deviation: 251531965.09803155, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['poisson', '1000', '53', ''], Mean: 52.764, Standard deviation: 7.2834266660686575, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['poisson', '1000', '79', ''], Mean: 79.531, Standard deviation: 9.09346133218809, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['weibull', '100000', '0.790426743', ''], Mean: 1.1391479403527442, Standard deviation: 1.454061536148623, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['binomial', '10000', '115', '0.60577213'], Mean: 69.6467, Standard deviation: 5.234298339796844, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['poisson', '1000', '10', ''], Mean: 10.007, Standard deviation: 3.1341587388005734, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['normal', '100000', '19.97638328', '38.83872834'], Mean: 19.985718914443947, Standard deviation: 38.94572297628707, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['normal', '100000', '72.37585405', '0.348338181'], Mean: 72.37782841339616, Standard deviation: 0.3483214782795401, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['normal', '10000', '86.82509751', '38.66657371'], Mean: 86.75556987687206, Standard deviation: 39.36387665380626, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['weibull', '1000', '0.203169364', ''], Mean: 348.8999673826005, Standard deviation: 6740.07006948924, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['normal', '100000', '12.52902815', '11.91801845'], Mean: 12.542780327171096, Standard deviation: 11.867415508886017, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,443:INFO:Row: ['normal', '1000', '81.81679335', '15.85836029'], Mean: 81.28750462955615, Standard deviation: 15.348136082221565, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['uniform', '100000', '0', '33.13426777'], Mean: 16.577947559356648, Standard deviation: 9.563359433617483, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['weibull', '10000', '0.932876099', ''], Mean: 1.028038299231216, Standard deviation: 1.0948149924224557, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['weibull', '10000', '0.365217529', ''], Mean: 4.400367554164759, Standard deviation: 17.084793025687144, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['uniform', '1000', '0', '10.13741727'], Mean: 5.104548337877388, Standard deviation: 2.9665514438537612, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['uniform', '100000', '0', '41.6815387'], Mean: 20.792016567788153, Standard deviation: 12.020809788091276, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['normal', '1000', '44.57217931', '23.30929437'], Mean: 44.02380295182782, Standard deviation: 23.004921785535807, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['uniform', '10000', '0', '6.094613063'], Mean: 3.066212976438734, Standard deviation: 1.7514837813096018, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['poisson', '100000', '7', ''], Mean: 7.00399, Standard deviation: 2.6412599417512843, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['weibull', '10000', '0.275132063', ''], Mean: 14.505610136097076, Standard deviation: 88.21721184973637, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['poisson', '10000', '21', ''], Mean: 20.9427, Standard deviation: 4.553725585715503, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,458:INFO:Row: ['poisson', '100000', '4', ''], Mean: 3.9898, Standard deviation: 1.9966161273514744, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['poisson', '100000', '19', ''], Mean: 19.0051, Standard deviation: 4.356672352839952, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['weibull', '10000', '0.023702542', ''], Mean: 8.549888080518954e+35, Standard deviation: 8.548302933378291e+37, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['binomial', '1000', '209', '0.669357322'], Mean: 140.067, Standard deviation: 6.910174455106036, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['poisson', '10000', '92', ''], Mean: 91.9167, Standard deviation: 9.64142941217743, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['normal', '1000', '96.82473614', '34.57663255'], Mean: 95.72764803680779, Standard deviation: 35.26122310247747, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['normal', '100000', '82.66401282', '9.602901353'], Mean: 82.66631402103944, Standard deviation: 9.625176794841616, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['binomial', '10000', '415', '0.21844279'], Mean: 90.7453, Standard deviation: 8.39376124928509, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['binomial', '1000', '46', '0.653165215'], Mean: 30.243, Standard deviation: 3.275049770614181, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['normal', '10000', '17.57969631', '45.47129595'], Mean: 17.454754845695344, Standard deviation: 45.82142276325952, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['normal', '10000', '47.93314327', '22.85990451'], Mean: 48.16267933550788, Standard deviation: 23.057756659827398, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['binomial', '1000', '874', '0.235116395'], Mean: 204.874, Standard deviation: 12.7236049922968, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['normal', '10000', '20.29013729', '49.11634775'], Mean: 19.661214846059902, Standard deviation: 49.24879144742645, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,482:INFO:Row: ['poisson', '10000', '69', ''], Mean: 68.9613, Standard deviation: 8.257372603316384, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,498:INFO:Row: ['weibull', '100000', '0.092229118', ''], Mean: 94294719.56517051, Standard deviation: 26126003905.084095, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,498:INFO:Row: ['uniform', '10000', '0', '31.4161237'], Mean: 15.685357572863959, Standard deviation: 9.12192872467472, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,498:INFO:Row: ['weibull', '100000', '0.903355594', ''], Mean: 1.04719183250812, Standard deviation: 1.160150778450643, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,498:INFO:Row: ['weibull', '1000', '0.531351755', ''], Mean: 1.7866334322161537, Standard deviation: 3.672151284142067, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,498:INFO:Row: ['uniform', '100000', '0', '40.02709013'], Mean: 19.96705640807115, Standard deviation: 11.559479608938425, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,498:INFO:Row: ['poisson', '100000', '54', ''], Mean: 53.98091, Standard deviation: 7.32237021543571, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,514:INFO:Row: ['weibull', '100000', '0.55846631', ''], Mean: 1.6571855039712098, Standard deviation: 3.177267565846312, Time elapsed: 0.000286 seconds
2023-04-19 11:38:08,515:INFO:Row: ['normal', '10000', '64.82104951', '28.47847839'], Mean: 64.56685400454887, Standard deviation: 28.23242489672589, Time elapsed: 0.000458 seconds
2023-04-19 11:38:08,515:INFO:Row: ['poisson', '10000', '30', ''], Mean: 29.9642, Standard deviation: 5.519068613452817, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,515:INFO:Row: ['binomial', '1000', '171', '0.201536195'], Mean: 34.249, Standard deviation: 5.355651127547424, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,515:INFO:Row: ['normal', '100000', '50.63493592', '44.42443983'], Mean: 50.745269234277856, Standard deviation: 44.41775364792408, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,515:INFO:Row: ['normal', '10000', '53.0906414', '37.70794481'], Mean: 52.9197310604288, Standard deviation: 37.51479117908716, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,515:INFO:Row: ['weibull', '1000', '0.514044486', ''], Mean: 1.8664357769515694, Standard deviation: 4.251993762001594, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,515:INFO:Row: ['uniform', '100000', '0', '15.5991279'], Mean: 7.8232678156755355, Standard deviation: 4.506241198931575, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,515:INFO:Row: ['weibull', '10000', '0.433166281', ''], Mean: 2.616190799284948, Standard deviation: 7.144854521080452, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,515:INFO:Row: ['poisson', '100000', '48', ''], Mean: 48.03391, Standard deviation: 6.9150791833427325, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,515:INFO:Row: ['weibull', '1000', '0.20302005', ''], Mean: 85.45969938972651, Standard deviation: 564.347455790903, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,530:INFO:Row: ['binomial', '100000', '924', '0.188495327'], Mean: 174.21129, Standard deviation: 11.91758056553007, Time elapsed: 0.015725 seconds
2023-04-19 11:38:08,531:INFO:Row: ['poisson', '10000', '81', ''], Mean: 80.9554, Standard deviation: 9.139978711134946, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['normal', '10000', '89.34905966', '2.311301608'], Mean: 89.33505133564182, Standard deviation: 2.3305591188471886, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['weibull', '10000', '0.37220102', ''], Mean: 4.145517226757717, Standard deviation: 13.25820483963286, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['binomial', '1000', '449', '0.038832283'], Mean: 17.366, Standard deviation: 4.0393123177095385, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['normal', '1000', '58.02483281', '22.97699442'], Mean: 59.197304134621284, Standard deviation: 22.870334490483177, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['weibull', '10000', '0.17816194', ''], Mean: 296.58158450600615, Standard deviation: 3598.9776124237555, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['weibull', '10000', '0.848271109', ''], Mean: 1.08128978444675, Standard deviation: 1.2799969820807588, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['uniform', '1000', '0', '10.09455446'], Mean: 4.9790903471502626, Standard deviation: 2.853482817329001, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['weibull', '1000', '0.314347112', ''], Mean: 7.632013753613576, Standard deviation: 28.807096325472386, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['uniform', '100000', '0', '24.10429723'], Mean: 12.039534272437333, Standard deviation: 6.968220614762018, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['normal', '10000', '77.3218267', '0.88269991'], Mean: 77.33523314696332, Standard deviation: 0.8923353313308158, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['normal', '100000', '13.93427378', '25.27220778'], Mean: 13.978114452025547, Standard deviation: 25.327488870258296, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['binomial', '10000', '586', '0.024750508'], Mean: 14.4539, Standard deviation: 3.7844252919036467, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['poisson', '1000', '88', ''], Mean: 87.926, Standard deviation: 9.118800579023537, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,531:INFO:Row: ['normal', '1000', '31.38819858', '6.614913818'], Mean: 30.960081322117368, Standard deviation: 6.9227969892964865, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,546:INFO:Row: ['normal', '1000', '59.38139603', '7.815162267'], Mean: 59.096994630992285, Standard deviation: 7.765554066735074, Time elapsed: 0.015678 seconds
2023-04-19 11:38:08,546:INFO:Row: ['normal', '10000', '71.2771537', '48.55501147'], Mean: 70.91308380947304, Standard deviation: 48.63134526488906, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,546:INFO:Row: ['poisson', '100000', '23', ''], Mean: 23.00156, Standard deviation: 4.803896081973464, Time elapsed: 0.000000 seconds
2023-04-19 11:38:08,562:INFO:Row: ['binomial', '1000', '482', '0.848889397'], Mean: 408.962, Standard deviation: 7.564955783082938, Time elapsed: 0.015881 seconds
2023-04-19 11:38:08,562:INFO:Row: ['uniform', '100000', '0', '30.26227565'], Mean: 15.12131963159814, Standard deviation: 8.713049121305373, Time elapsed: 0.015881 seconds
2023-04-19 11:38:08,562:INFO:Row: ['normal', '10000', '91.00953481', '0.900120219'], Mean: 91.0055408744392, Standard deviation: 0.9000799393085829, Time elapsed: 0.000000 seconds
